             * d:\shounak\mix_signal_hacakthon\esim\final\final.cir
             Transient Analysis  Sat Oct 08 08:37:23  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
190	1.362558e+01	5.147387e-13	-2.24072e-11	-2.18156e-11	
191	1.372558e+01	-3.69878e-13	-4.48108e-12	-4.93400e-12	
192	1.382558e+01	3.052282e-13	-1.93707e-11	-1.89849e-11	
193	1.392558e+01	-5.40152e-13	-5.81124e-12	-6.43413e-12	
194	1.402558e+01	4.404320e-13	-1.66278e-11	-1.60615e-11	
195	1.412558e+01	-5.76176e-13	-2.67589e-12	-3.32998e-12	
196	1.422558e+01	4.116005e-13	-1.05767e-11	-1.00911e-11	
197	1.432558e+01	-3.51173e-13	-4.40628e-12	-4.82948e-12	
198	1.442558e+01	5.633583e-13	-1.05095e-11	-9.87586e-12	
199	1.452558e+01	-4.94524e-13	-3.52159e-12	-4.14660e-12	
200	1.462558e+01	7.071675e-13	-2.34440e-11	-2.26233e-11	
201	1.472558e+01	-5.62706e-13	-3.36934e-12	-4.05187e-12	
202	1.482558e+01	4.987822e-13	-2.04850e-11	-1.98687e-11	
203	1.492558e+01	-7.33402e-13	-4.67244e-12	-5.52540e-12	
204	1.502558e+01	6.338249e-13	-1.43983e-11	-1.36012e-11	
205	1.512558e+01	-7.70925e-13	-3.31450e-12	-4.20195e-12	
206	1.522558e+01	6.076002e-13	-1.16877e-11	-1.09668e-11	
207	1.532558e+01	-5.46725e-13	-3.76906e-12	-4.42690e-12	
208	1.542558e+01	7.582137e-13	-1.18062e-11	-1.09392e-11	
209	1.552558e+01	-6.86661e-13	-2.55206e-12	-3.40537e-12	
210	1.553808e+01	4.544087e-14	-5.95655e-12	-5.93485e-12	
211	1.556308e+01	1.328431e-13	-5.71485e-12	-5.57161e-12	
212	1.556933e+01	1.159642e-13	-9.17588e-12	-9.06659e-12	
213	1.558183e+01	4.133385e-14	-5.03401e-11	-5.03546e-11	
214	1.560683e+01	2.836522e-13	2.756783e-13	6.206773e-13	
215	1.565050e+01	-5.87653e-14	-2.20088e-11	-2.21344e-11	
216	1.573784e+01	1.574079e-13	-3.86601e-12	-3.65048e-12	
217	1.583784e+01	-2.45765e-13	-2.01076e-11	-2.04130e-11	
218	1.593784e+01	1.056522e-14	-4.65367e-12	-4.58450e-12	
219	1.603784e+01	-8.77475e-14	-2.08409e-11	-2.09315e-11	
220	1.613784e+01	-7.97670e-14	-4.93298e-12	-4.97788e-12	
221	1.623784e+01	-5.08245e-14	-6.18621e-12	-6.26996e-12	
222	1.633784e+01	1.274224e-13	-7.35611e-12	-7.19889e-12	
223	1.643784e+01	8.474495e-14	-6.88679e-12	-6.82933e-12	
224	1.653784e+01	-2.17318e-14	-5.69917e-12	-5.76295e-12	
225	1.663784e+01	2.547968e-13	-2.14820e-11	-2.11944e-11	
226	1.673784e+01	-1.39063e-13	-4.11683e-12	-4.29599e-12	
227	1.683784e+01	4.923951e-14	-1.99069e-11	-1.98195e-11	
228	1.693784e+01	-2.84414e-13	-4.78365e-12	-5.10718e-12	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	1.703784e+01	2.066482e-13	-2.06808e-11	-2.03784e-11	
230	1.713784e+01	-3.71356e-13	-3.56916e-12	-4.00379e-12	
231	1.723784e+01	2.352542e-13	-7.93510e-12	-7.63758e-12	
232	1.733784e+01	-1.53784e-13	-5.95043e-12	-6.16715e-12	
233	1.743784e+01	3.632937e-13	-8.33947e-12	-7.91303e-12	
234	1.753784e+01	-2.96965e-13	-4.47240e-12	-4.89684e-12	
235	1.763784e+01	5.265191e-13	-2.26719e-11	-2.20307e-11	
236	1.773784e+01	-4.03325e-13	-3.30438e-12	-3.82781e-12	
237	1.783784e+01	3.097155e-13	-2.06597e-11	-2.02332e-11	
238	1.793784e+01	-5.47266e-13	-4.16627e-12	-4.83218e-12	
239	1.803784e+01	4.693165e-13	-1.59843e-11	-1.53389e-11	
240	1.813784e+01	-6.34020e-13	-3.24810e-12	-4.02628e-12	
241	1.823784e+01	4.955535e-13	-1.00291e-11	-9.39177e-12	
242	1.833784e+01	-4.09742e-13	-4.35904e-12	-4.90909e-12	
243	1.843784e+01	6.165460e-13	-1.01635e-11	-9.40837e-12	
244	1.853784e+01	-5.46173e-13	-3.21428e-12	-3.95954e-12	
245	1.863784e+01	7.708048e-13	-2.38874e-11	-2.29339e-11	
246	1.873784e+01	-6.48064e-13	-2.37792e-12	-3.21438e-12	
247	1.883784e+01	5.559211e-13	-2.15231e-11	-2.07814e-11	
248	1.893784e+01	-7.93412e-13	-3.42533e-12	-4.40629e-12	
249	1.903784e+01	7.158552e-13	-1.01108e-11	-9.14873e-12	
250	1.913784e+01	-8.81525e-13	-4.13726e-12	-5.23436e-12	
251	1.923784e+01	7.435489e-13	-1.15299e-11	-1.05730e-11	
252	1.933784e+01	-6.56156e-13	-3.87584e-12	-4.74303e-12	
253	1.943784e+01	8.614974e-13	-1.18688e-11	-1.07992e-11	
254	1.953784e+01	-7.84864e-13	-2.42462e-12	-3.47368e-12	
255	1.963784e+01	1.002164e-12	-2.44837e-11	-2.32384e-11	
256	1.973784e+01	-8.83637e-13	-1.91273e-12	-3.04613e-12	
257	1.983784e+01	7.952030e-13	-2.19448e-11	-2.09014e-11	
258	1.993784e+01	-1.03133e-12	-3.07281e-12	-4.35392e-12	
259	2.000000e+01	9.172983e-13	-2.10629e-11	-1.98752e-11	
